1;poche_fct
2;Obligations_govies_nominales
3;OPCVM_Asie
4;Obligations_credit
5;private
6;OPCVM_Europe
7;GD_actions_europe_hors_trackers
8;monetaire
9;Obligations_govies_indexees
10;Cash
11;Depot_a_terme
12;OPCVM_Credit
13;OPCVM_USA
14;hedge
15;EMTN_Europe
16;poche_trackers
17;OPCVM_Europe_minvar
18;Obligations_credit_swap
19;OPCVM_Europe_minvar
